factory_id,company_name,primary_category,product_keywords,oem_signal,odm_signal,certification_signal,location_signal,mvp_fit,source_url,verification_status,next_action,notes
F225,(주)비앤비코리아,식물성 오일 제조,"올리브유,해바라기유,식물성기름,HACCP",미확인,미확인,HACCP,경기 용인,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EC%86%8C%EC%8A%A4&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=115&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"오일 원료·소스 소재 후보 확인","팩토리플랫폼 기준 HACCP 식물성 기름 제조업체"
F226,농업법인 (주)옻가네,건강식품 OEM/ODM,"환,분말,젤리,정제,건강보조식품",Y,Y,미확인,미확인,B,https://www.okannae.com/,공식페이지확인,"건강식품 제형·MOQ·인증 범위 확인","공식 홈페이지 기준 건강기능식품·건강보조식품 OEM/ODM 제조업체 공개"
F227,(주)원일바이오,건강식품 OEM/ODM,"분말,액상스틱,정제,캡슐,환,인삼홍삼음료",Y,Y,"GMP,HACCP,ISO9001,ISO14001,ISO22000",충북 제천,A,https://food.wonilbio.com/,공식페이지확인,"분말·액상스틱 Case 002 후보 확인","공식 식품부 페이지 기준 OEM/ODM 가능 및 GMP/HACCP/ISO 인증 공개"
F228,(주)정풍,소스/HMR/식품소재 제조,"맞춤형소스,레토르트,분말,HMR,식자재소스",Y,Y,HACCP,미확인,A,https://jeongpoong.com/,공식페이지확인,"소스·HMR·분말 소재 대형 B2B 후보 확인","공식 홈페이지 기준 맞춤형 소스 OEM/ODM과 분말·HMR 제품 공개"
F229,(주)상일,음료 OEM/ODM,"캔음료,병음료,에너지드링크,PB음료,수출용음료",Y,Y,미확인,경남 거창,B,https://isangil.com/kr/,공식페이지확인,"캔·병 음료 PB/OEM 가능 조건 확인","공식 홈페이지 기준 OEM에서 ODM 방식으로 PB 제품 개발·생산·납품 공개"
F230,(주)소스플러스,조미식품/소스 OEM/ODM,"소스류,조미식품,R&D,소스개발",Y,Y,HACCP,미확인,B,https://xn--vl2b19o9xaba276u.kr/,공식페이지확인,"소스 OEM/ODM 개발 범위와 MOQ 확인","공식 홈페이지 기준 비즈니스 OEM/ODM 메뉴와 조미식품 제조·HACCP 설비 공개"
F231,(주)서해식품,맞춤형 소스 OEM/ODM,"소스,드레싱,원액,분말,R&D",Y,Y,HACCP,경기 부천,B,https://seohaefoods.com/,공식페이지확인,"소량 레시피·대량 생산 대응 범위 확인","공식 홈페이지 기준 맞춤형 소스 OEM/ODM 개발과 HACCP 인증 공개"
F232,(주)우리식품,소스 OEM,"참소스,비빔소스,마라소스,훠궈소스,업소용소스",Y,미확인,HACCP,미확인,B,https://chamsauce.com/bbs/pro04.php,공식페이지확인,"참소스·업소용 소스 OEM 후보 확인","공식 페이지 기준 대용량 업소용 제품 OEM 생산 및 HACCP 공개"
F233,(주)제이푸드서비스,분말/소스 제조,"분말,소스,가공식품,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?category_code=12&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"분말 전문 제조 품목과 OEM 가능 여부 확인","팩토리플랫폼 기준 HACCP 분말 전문 제조업체 공개"
F234,(주)토담 / 브랜드 푸드담,축산물/소스/가공 제조,"축산물,소스,가공식품,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?category_code=12&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"소스·가공식품 OEM 가능 여부 확인","팩토리플랫폼 기준 축산물·소스·가공 제조 후보 공개"
F235,바이오디피씨(주),건강기능식품 OEM/ODM,"환,분말,정제,천연물기반,건강기능식품",Y,Y,"GMP,HACCP",미확인,B,https://www.factory-platform.com/manufacturer?category_code=15&code=140&tpf=product%2Fview,플랫폼확인,"환·분말·정제 Case 002 후보 확인","팩토리플랫폼 상세 기준 건강기능식품 OEM/ODM 및 GMP/HACCP 공개"
F236,조리쿡,소스 OEM/ODM,"소스,소포장,맞춤소스,통합소스제조",Y,Y,HACCP,경기 파주,B,https://www.joricook.co.kr/,공식페이지확인,"소포장 소스 OEM과 레시피 개발 조건 확인","공식 홈페이지 기준 주문자제작 OEM 방식과 소스 제조 공개"
F237,선학FS,소스 제조,"소스,HACCP,가공식품",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?category_code=12&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"소스 OEM/ODM 가능 여부 확인","팩토리플랫폼 기준 소스 제조 후보 공개"
F238,농업회사법인 케이푸드원 주식회사,소스 제조,"소스,가공식품,농산물소스",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/manufacturer?category_code=12&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"농산물 기반 소스 OEM 가능 여부 확인","팩토리플랫폼 신규 파트너 기준 소스 제조 후보 공개"
F239,(주)케이알푸드,외식/HMR 제조,"외식,축산물,식품제조,B2B",미확인,미확인,미확인,미확인,C,https://factory-platform.com/manufacturer?category_code=11&tpf=product%2Flist,플랫폼확인,"외식형 HMR·축산물 가공 가능 여부 확인","팩토리플랫폼 기준 외식 종합 전문 식품기업 공개"
F240,(주)드림바이오,건강기능/일반식품 제조,"건강기능식품,일반식품,HACCP",미확인,미확인,HACCP,미확인,C,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=1&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"건강식품 제조 품목과 OEM 가능 여부 확인","팩토리플랫폼 기준 건강기능식품·일반식품 전문 제조업체 공개"
F241,(주)농업회사법인 웨일즈 / 브랜드 즙문가,과채주스 제조,"과채주스,착즙,음료,HACCP",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=1&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"과채주스 OEM/ODM 가능 여부 확인","팩토리플랫폼 기준 HACCP 과채주스 전문 제조업체 공개"
F242,(주)푸른들,건강기능식품 제조,"건강기능식품,GMP,HACCP,제주농산물",미확인,미확인,"GMP,HACCP",제주,C,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=1&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"제주 원료 기반 건강식품 후보 확인","팩토리플랫폼 기준 GMP/HACCP 건강기능식품 제조사 공개"
F243,자연농장,과채/홍삼음료 OEM/ODM,"과채음료,홍삼음료,분말배합,사탕",Y,Y,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=1&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"과채·홍삼음료·분말 배합 후보 확인","팩토리플랫폼 기준 과채·홍삼 음료 및 분말 배합 OEM/ODM 공개"
F244,해오름에프앤비(F&B),수제청/착즙주스 제조,"수제청,착즙주스,음료,HACCP",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"수제청·착즙주스 소량 생산 가능 여부 확인","팩토리플랫폼 기준 HACCP 수제청·착즙주스 전문 제조업체 공개"
F245,(주)푸른나무,음료베이스 제조,"음료베이스,원료,HACCP",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"카페·음료베이스 B2B 후보 확인","팩토리플랫폼 기준 HACCP 음료베이스 전문 제조업체 공개"
F246,(주)고려원인삼,홍삼/인삼 제품 제조,"홍삼,인삼,GMP,HACCP,건강식품",미확인,미확인,"GMP,HACCP",미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"홍삼·인삼 건강식품 후보 확인","팩토리플랫폼 기준 HACCP/GMP 홍삼·인삼 제품 전문 제조업체 공개"
F247,(주)고철남,액상건강식품 제조,"액상건강식품,GMP,HACCP,파우치",미확인,미확인,"GMP,HACCP",미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"액상 건강식품 파우치 후보 확인","팩토리플랫폼 기준 HACCP/GMP 액상건강식품 전문 제조업체 공개"
F248,(주)스위트컵,음료베이스 제조,"음료베이스,카페베이스,HACCP",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"카페 음료 베이스 OEM 가능 여부 확인","팩토리플랫폼 기준 HACCP 음료베이스 전문 제조업체 공개"
F249,(주)핀코퍼레이션,과채주스 제조,"과채주스,섬유질보존,특허기술,HACCP",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"과채주스 기술·생산 조건 확인","팩토리플랫폼 기준 특허기술 과채주스 제조사 공개"
F250,(유)강산농원,전통발효식품 제조,"전통발효식품,가공식품,건강기능음료,HACCP",미확인,미확인,HACCP,전남 보성,C,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"발효식품·음료형 제품 후보 확인","팩토리플랫폼 기준 보성 전통발효식품 제조기업 공개"
F251,(주)리빙라이프,단백질/그래놀라 제조,"단백질쉐이크,시리얼,그래놀라",미확인,미확인,미확인,미확인,B,https://www.factory-platform.com/manufacturer?category_code=13&tpf=product%2Flist,플랫폼확인,"단백질·그래놀라 Case 001 후보 확인","팩토리플랫폼 기준 단백질 쉐이크·시리얼·그래놀라 전문 제조업체 공개"
F252,(주)베노프하우스,프로틴바/프로틴스낵 OEM,"프로틴바,프로틴스낵,저MOQ,HACCP",Y,미확인,HACCP,미확인,A,https://www.factory-platform.com/manufacturer?category_code=13&tpf=product%2Flist,플랫폼확인,"저당·고단백 스낵 Case 001 우선 후보 확인","팩토리플랫폼 기준 최소 MOQ 프로틴바·프로틴스낵 OEM 제조업체 공개"
F253,(주)BC2000,베이커리 제조,"베이커리,제과제빵,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?category_code=13&tpf=product%2Flist,플랫폼확인,"베이커리 OEM 가능 여부 확인","팩토리플랫폼 기준 HACCP 베이커리 전문 제조업체 공개"
F254,(주)베리랜드,원두 제조,"원두,커피,B2B",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmdoxahg7%7Cci%3DER37f17f0b-6cb1-11f0-8482-821da0f47b5f%7Ctr%3Dsa%7Chk%3Dab9c3ee8a02dc6875bc1d77870fc562baaeadc4e%7Cnacn%3D1VfECYhKf08ZD&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"원두 B2B·OEM 가능 여부 확인","팩토리플랫폼 기준 원두 제조업체 공개"
F255,(유)새만금에프앤비,즉석조리/제빵/과자류 제조,"즉석조리식품,제빵,과자류,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmdoxahg7%7Cci%3DER37f17f0b-6cb1-11f0-8482-821da0f47b5f%7Ctr%3Dsa%7Chk%3Dab9c3ee8a02dc6875bc1d77870fc562baaeadc4e%7Cnacn%3D1VfECYhKf08ZD&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"즉석조리·제빵 복합 후보 확인","팩토리플랫폼 기준 HACCP 즉석조리식품·제빵·과자류 제조업체 공개"
F256,화이트도우,빵류 제조,"빵류,베이커리,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmdoxahg7%7Cci%3DER37f17f0b-6cb1-11f0-8482-821da0f47b5f%7Ctr%3Dsa%7Chk%3Dab9c3ee8a02dc6875bc1d77870fc562baaeadc4e%7Cnacn%3D1VfECYhKf08ZD&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"빵류 OEM 가능 여부 확인","팩토리플랫폼 기준 HACCP 빵류 전문 제조업체 공개"
F257,(주)넥타홀딩스 / 브랜드 모건커피,드립백/원두 OEM/ODM,"드립백,티백,원두,커피",Y,Y,미확인,미확인,B,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmdoxahg7%7Cci%3DER37f17f0b-6cb1-11f0-8482-821da0f47b5f%7Ctr%3Dsa%7Chk%3Dab9c3ee8a02dc6875bc1d77870fc562baaeadc4e%7Cnacn%3D1VfECYhKf08ZD&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"드립백·원두 PB 후보 확인","팩토리플랫폼 기준 스페셜 드립백·티백·원두 OEM/ODM 제조업체 공개"
F258,서바나도나쓰,츄러스 제조,"츄러스,제과,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmdoxahg7%7Cci%3DER37f17f0b-6cb1-11f0-8482-821da0f47b5f%7Ctr%3Dsa%7Chk%3Dab9c3ee8a02dc6875bc1d77870fc562baaeadc4e%7Cnacn%3D1VfECYhKf08ZD&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"츄러스·냉동 디저트 후보 확인","팩토리플랫폼 기준 HACCP 츄러스 전문 제조업체 공개"
F259,(주)쿱,액상커피 제조,"액상커피,커피베이스,카페B2B",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmdoxahg7%7Cci%3DER37f17f0b-6cb1-11f0-8482-821da0f47b5f%7Ctr%3Dsa%7Chk%3Dab9c3ee8a02dc6875bc1d77870fc562baaeadc4e%7Cnacn%3D1VfECYhKf08ZD&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"액상커피 B2B 공급 가능 여부 확인","팩토리플랫폼 기준 액상커피 전문 제조업체 공개"
F260,(주)에프엠프렌즈,랩샌드 제조,"랩샌드,샌드위치,HACCP,신선편의식",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmdoxahg7%7Cci%3DER37f17f0b-6cb1-11f0-8482-821da0f47b5f%7Ctr%3Dsa%7Chk%3Dab9c3ee8a02dc6875bc1d77870fc562baaeadc4e%7Cnacn%3D1VfECYhKf08ZD&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"신선 샌드위치·랩샌드 B2B 후보 확인","팩토리플랫폼 기준 HACCP 랩샌드 전문 제조업체 공개"
F261,(주)프레스네이처,가공/건강기능음료 제조,"가공식품,건강기능음료,HACCP",미확인,미확인,HACCP,미확인,B,https://www.factory-platform.com/manufacturer?category_code=&is_sub=y&nature_url=manufacturer&orderBy=3&page=15&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"건강기능음료 제조 품목과 OEM 가능 여부 확인","팩토리플랫폼 기준 HACCP 가공·건강기능/음료 제조 후보 공개"
F262,제천인삼약초영농조합법인 천수인,인삼/건강음료 제조,"인삼,약초,건강기능음료,HACCP",미확인,미확인,HACCP,미확인,B,https://www.factory-platform.com/index.html?locale=ko&return_url=%2Fmanufacturer%3Ftpf%3Dproduct%2Fview%26category_code%3D15%26code%3D455,플랫폼확인,"인삼·약초 건강음료 후보 확인","팩토리플랫폼 상세 기준 제천인삼약초영농조합법인 천수인 공개"
F263,(주)경주생약,건강기능/음료 제조,"건강기능음료,HACCP,생약원료",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/manufacturer?category_code=15&is_sub=y&nature_url=manufacturer&orderBy=1&page=4&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"생약 기반 건강식품·음료 후보 확인","팩토리플랫폼 기준 HACCP 건강기능/음료 제조사 공개"
F264,(주)엠에스씨,식품첨가물/음료 OEM/ODM,"식품첨가물,음료,PET,치어팩,파우치,스틱,젤리",Y,Y,HACCP,미확인,A,https://www.factory-platform.com/manufacturer?category_code=12&nature_url=manufacturer&orderBy=3&page=3&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"음료·젤리·스틱 ODM/OEM 대형 후보 확인","팩토리플랫폼 기준 다양한 식품 전문 ODM/OEM 및 일반식품·건강기능식품 생산 가능 공개"
F265,(주)에르코스 농업회사법인,비건/제과제빵 제조,"비건제품,제과제빵,HACCP",미확인,미확인,HACCP,미확인,B,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmd3suhpl%7Cci%3DER610b51b2-6113-11f0-92f0-0aca1d163bde%7Ctr%3Dsa%7Chk%3D63c24212dca7f76ab049a066e24f22bb5d7efa0f%7Cnacn%3DSoXQBsQSuk5K&category_code=13&is_sub=y&nature_url=manufacturer&orderBy=3&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"비건 디저트·제과 후보 확인","팩토리플랫폼 기준 HACCP 비건 제품 전문 제조업체 공개"
